DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	7p13	7	44189469	GCK	GCK			ENSG00000106633			rs1799884-A	rs1799884	0	1799884	intron_variant	0		3E-10	9.522878745280337	(2-hPG)	0.162	[0.11-0.21] mmol-1 increase	Affymetrix [357789]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST001965	Genome-wide genotyping array
2013-08-23	23575436	Go MJ	2013-04-11	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23575436	New susceptibility loci in MYL2, C12orf51 and OAS1 associated with 1-h plasma glucose as predisposing risk factors for type 2 diabetes in the Korean population.	Glycemic traits	7,696 Korean ancestry individuals	6,536 Korean ancestry individuals	12q24.13	12	112207597	C12orf51	HECTD4			ENSG00000173064			rs2074356-T	rs2074356	0	2074356	intron_variant	0		6E-9	8.221848749616356	(2-hPG)	0.165	[0.11-0.22] mmol-1 decrease	Affymetrix [357789]	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST001965	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	2p21	2	45521138	SRBD1	SRBD1			ENSG00000068784			rs34669198-?	rs34669198	0	34669198	intron_variant	0	NR	1E-6	6.0		0.3	[0.18-0.42] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	2q33.1	2	199751534	TYW5, SATB2	SEPHS1P6 - FTCDNL1	ENSG00000213938	ENSG00000226124		90805	9010	rs75260059-?	rs75260059	0	75260059	regulatory_region_variant	1	NR	9E-7	6.045757490560675		0.34	[0.20-0.48] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	3p14.1	3	66779484	LRIG1, KBTBD8	RPL21P41 - AC098969.1	ENSG00000214560	ENSG00000285738		142072	14557	rs12496230-?	rs12496230	0	12496230	intergenic_variant	1	NR	4E-6	5.3979400086720375		0.54	[0.30-0.78] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	3q27.2	3	185827931	IGF2BP2	IGF2BP2 - TRA2B	ENSG00000073792	ENSG00000136527		2875	87975	rs138306797-?	rs138306797	0	138306797	intergenic_variant	1	NR	3E-6	5.522878745280337		0.78	[0.47-1.09] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	3q27.3	3	187880139	BCL6, LPP	AC108681.1 - AC068295.1	ENSG00000224049	ENSG00000236864		74881	52625	rs149049329-?	rs149049329	0	149049329	intergenic_variant	1	NR	2E-6	5.698970004336019		0.71	[0.42-1.00] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	13q21.31	13	64920645	intergenic	LINC00355 - LGMNP1	ENSG00000227674	ENSG00000214269		844601	37452	rs11454281-?	rs11454281	0	11454281	intergenic_variant	1	NR	9E-6	5.045757490560675		0.6	[0.33-0.87] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	6q21	6	113586847	SOCS5P5, MARCKS	RPS27AP11 - LINC02541	ENSG00000218208	ENSG00000230943		4900	30080	rs149358103-?	rs149358103	0	149358103	intergenic_variant	1	NR	5E-6	5.301029995663981		0.58	[0.33-0.83] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	6q25.1	6	151135457	MTHFD1L, AKAP12	AL138733.1			ENSG00000223598			rs9478961-?	rs9478961	0	9478961	intron_variant	0	NR	2E-7	6.698970004336019		0.44	[0.28-0.60] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	12q12	12	43176712	ADAMTS20	LINC02461 - ADAMTS20	ENSG00000258331	ENSG00000173157		13602	177154	rs7978895-?	rs7978895	0	7978895	intergenic_variant	1	NR	9E-6	5.045757490560675		0.14	[0.081-0.199] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	13q14.13	13	45312051	GTF2F2, TPT1	GTF2F2 - TPT1	ENSG00000188342	ENSG00000133112		27142	21420	rs79490558-?	rs79490558	0	79490558	regulatory_region_variant	1	NR	1E-6	6.0		0.31	[0.17-0.45] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	13q21.33	13	71021178	LINC00348	LINC00348			ENSG00000226846			rs78319313-?	rs78319313	0	78319313	intron_variant	0	NR	3E-6	5.522878745280337		0.49	[0.27-0.71] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	18p11.31	18	5030024	C18orf42	AP005203.1 - LINC01892	ENSG00000266268	ENSG00000265514		25487	51158	rs6506284-?	rs6506284	0	6506284	intergenic_variant	1	NR	3E-6	5.522878745280337		0.32	[0.18-0.46] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	13q22.1	13	73190488	KLF5, KLF12	RNU6-66P - RNU4-10P	ENSG00000200267	ENSG00000201253		77470	1040	rs138128600-?	rs138128600	0	138128600	regulatory_region_variant	1	NR	2E-7	6.698970004336019		0.53	[0.33-0.73] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	16p13.12	16	12624996	CPPED1, SNX29	AC010333.3 - CPPED1	ENSG00000274834	ENSG00000103381		10144	34803	rs189178161-?	rs189178161	0	189178161	intergenic_variant	1	NR	8E-6	5.096910013008056		0.64	[0.37-0.91] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	20q11.21	20	32725930	COMMD7	COMMD7, FO393400.1			ENSG00000149600, ENSG00000285382			rs13036344-?	rs13036344	0	13036344	intron_variant	0	NR	9E-6	5.045757490560675		0.2	[0.12-0.28] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	1q21.2	1	147524657	BCL9, CHD1L	LINC00624 - BCL9	ENSG00000278811	ENSG00000116128		6782	16755	rs11240074-?	rs11240074	0	11240074	intergenic_variant	1	NR	6E-6	5.221848749616356		0.21	[0.11-0.31] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-12-18	25760438	Anderson D	2015-03-11	PLoS One	www.ncbi.nlm.nih.gov/pubmed/25760438	First genome-wide association study in an Australian aboriginal population provides insights into genetic risk factors for body mass index and type 2 diabetes.	Type 2 diabetes	89 Martu Australian Aboriginal ancestry cases, 302 Martu Australian Aboriginal ancestry controls	NA	5q14.2	5	82717035	TMEM167A, XRCC4, ATP6AP1L	AC026782.2 - AC008885.2	ENSG00000248870	ENSG00000249100		129624	48369	rs4703911-?	rs4703911	0	4703911	intergenic_variant	1	NR	7E-6	5.154901959985743		0.22	[0.12-0.32] unit increase	Illumina [1075436] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002806	Genome-wide genotyping array
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	6p22.3	6	20686342	CDKAL1	CDKAL1			ENSG00000145996			rs7766070-A	rs7766070	0	7766070	intron_variant	0	0.29	9E-9	8.045757490560675		1.38	[1.24-1.54]	Illumina [5891794] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002718	Genome-wide genotyping array
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	9q22.31	9	91633578	ROR2	ROR2			ENSG00000169071			rs1873747-T	rs1873747	0	1873747	intron_variant	0	0.13	4E-6	5.3979400086720375		1.41	[1.22-1.63]	Illumina [5891794] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002718	Genome-wide genotyping array
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	10q25.2	10	112994312	TCF7L2	TCF7L2			ENSG00000148737			rs34872471-C	rs34872471	0	34872471	intron_variant	0	0.40	8E-8	7.096910013008056		1.32	[1.19-1.46]	Illumina [5891794] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002718	Genome-wide genotyping array
2015-07-27	25483131	Ghassibe-Sabbagh M	2014-12-08	Sci Rep	www.ncbi.nlm.nih.gov/pubmed/25483131	T2DM GWAS in the Lebanese population confirms the role of TCF7L2 and CDKAL1 in disease susceptibility.	Type 2 diabetes	1,384 Lebanese ancestry cases, 1,902 Lebanese ancestry controls	NA	18q11.2	18	24259188	OSBPL1A	OSBPL1A			ENSG00000141447			rs275856-T	rs275856	0	275856	intron_variant	0	0.11	1E-6	6.0		1.51	[1.28-1.77]	Illumina [5891794] (imputed)	N	type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0001360	GCST002718	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	5q34	5	161197451	Intergenic	LINC02159 - GABRB2	ENSG00000253417	ENSG00000145864		258825	90978	rs164368-T	rs164368	0	164368	intergenic_variant	1	0.785	6E-6	5.221848749616356	(Genotype model)	1.12	[0.89-1.40]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	7q21.3	7	95405463	PON2	PON2			ENSG00000105854			rs7493-C	rs7493	0	7493	missense_variant	0	0.177	5E-6	5.301029995663981	(Genotype model)	1.06	[0.74-1.51]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	13q13.3	13	38776753	FREM2	FREM2			ENSG00000150893			rs4526895-C	rs4526895	0	4526895	intron_variant	0	0.414	2E-6	5.698970004336019	(Genotype model)	1.38	[0.93-2.04]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
2016-06-01	26169365	Huang KC	2015-07-14	BMC Complement Altern Med	www.ncbi.nlm.nih.gov/pubmed/26169365	Susceptible gene of stasis-stagnation constitution from genome-wide association study related to cardiovascular disturbance and possible regulated traditional Chinese medicine.	Yu-Zhi constitution type in type 2 diabetes	539 non-aboriginal Taiwanese ancestry low Yu-Zhi score individuals, 408 non-aboriginal Taiwanese ancestry high Yu-Zhi score individuals	NA	16p11.2	16	29234781	Intergenic	AC009093.10			ENSG00000284685			rs194045-G	rs194045	0	194045	intron_variant	0	0.888	6E-6	5.221848749616356	(Trend model)	2.13	[1.51-3.02]	Illumina [508761]	N	Yu-Zhi constitution type, type II diabetes mellitus	http://www.ebi.ac.uk/efo/EFO_0007638, http://www.ebi.ac.uk/efo/EFO_0001360	GCST003026	Genome-wide genotyping array
