DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	11p15.3	11	12138114	MICAL2	MICAL2			ENSG00000133816			rs1994318-A	rs1994318	0	1994318	intron_variant	0		2E-6	5.698970004336019		6.79	[NR] ms decrease	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	6q23.1	6	130228918	intergenic	SAMD3			ENSG00000164483			rs10447419-A	rs10447419	0	10447419	intron_variant	0		2E-6	5.698970004336019		8.65	[NR] ms decrease	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	10p12.1	10	26005899	MYO3A	MYO3A			ENSG00000095777			rs16926523-A	rs16926523	0	16926523	intron_variant	0		4E-6	5.3979400086720375		9.55	[NR] ms increase	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	2q34	2	214477166	VWC2L	VWC2L, AC068051.1			ENSG00000174453, ENSG00000197585			rs7604827-C	rs7604827	0	7604827	intron_variant	0		5E-6	5.301029995663981		6.54	[NR] ms increase	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	3q27.3	3	187738921	BCL6	BCL6			ENSG00000113916			rs3733017-G	rs3733017	0	3733017	intron_variant	0		6E-6	5.221848749616356		10.07	[NR] ms decrease	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	15q14	15	39284359	intergenic	AC013652.1			ENSG00000259345			rs746265-C	rs746265	0	746265	intron_variant	0		8E-6	5.096910013008056		6.27	[NR] ms decrease	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	3p14.1	3	65500713	MAGI1	MAGI1			ENSG00000151276			rs1524976-A	rs1524976	0	1524976	intron_variant	0		8E-6	5.096910013008056		8.0	[NR] ms increase	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	1p34.2	1	39968099	MFSD2	MFSD2A			ENSG00000168389			rs3103778-G	rs3103778	0	3103778	non_coding_transcript_exon_variant	0		9E-6	5.045757490560675		6.3	[NR] ms increase	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2013-07-31	23534349	Jeff JM	2013-03-28	Ann Hum Genet	www.ncbi.nlm.nih.gov/pubmed/23534349	Generalization of variants identified by genome-wide association studies for electrocardiographic traits in African Americans.	PR interval	455 African American individuals	NA	15q14	15	39281334	intergenic	AC013652.1			ENSG00000259345			rs12595668-G	rs12595668	0	12595668	intron_variant	0		9E-6	5.045757490560675		6.26	[NR] ms decrease	Illumina [> 930000]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST001925	Genome-wide genotyping array
2010-02-02	20062063	Holm H	2010-01-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20062063	Several common variants modulate heart rate, PR interval and QRS duration.	Electrocardiographic traits	Up to 12,670 European ancestry individuals	Up to 10,352 European ancestry individuals	3p22.2	3	38725184	SCN10A	SCN10A			ENSG00000185313			rs6795970-A	rs6795970	0	6795970	missense_variant	0	0.36	1E-58	58.0	(PR interval)	14.81	[13.01-16.60] % s.d. increase	Illumina [306060]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST000561	Genome-wide genotyping array
2010-02-02	20062063	Holm H	2010-01-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20062063	Several common variants modulate heart rate, PR interval and QRS duration.	Electrocardiographic traits	Up to 12,670 European ancestry individuals	Up to 10,352 European ancestry individuals	4q21.23	4	85730311	ARHGAP24	ARHGAP24			ENSG00000138639			rs7660702-T	rs7660702	0	7660702	intron_variant	0	0.74	3E-17	16.522878745280337	(PR interval)	8.46	[6.50-10.42] % s.d. increase	Illumina [306060]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST000561	Genome-wide genotyping array
2010-02-02	20062063	Holm H	2010-01-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20062063	Several common variants modulate heart rate, PR interval and QRS duration.	Electrocardiographic traits	Up to 12,670 European ancestry individuals	Up to 10,352 European ancestry individuals	7q31.2	7	116546187	CAV1	CAV1, AC006159.1			ENSG00000105974, ENSG00000235427			rs3807989-A	rs3807989	0	3807989	intron_variant	0	0.40	7E-13	12.154901959985743	(PR interval)	6.4	[4.65-8.15] % s.d. increase	Illumina [306060]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST000561	Genome-wide genotyping array
2010-02-02	20062063	Holm H	2010-01-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20062063	Several common variants modulate heart rate, PR interval and QRS duration.	Electrocardiographic traits	Up to 12,670 European ancestry individuals	Up to 10,352 European ancestry individuals	12q24.21	12	114357638	TBX5	TBX5			ENSG00000089225			rs3825214-G	rs3825214	0	3825214	intron_variant	0	0.22	3E-12	11.522878745280337	(PR interval)	7.36	[5.29-9.43] % s.d. increase	Illumina [306060]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST000561	Genome-wide genotyping array
2010-02-02	20062063	Holm H	2010-01-10	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/20062063	Several common variants modulate heart rate, PR interval and QRS duration.	Electrocardiographic traits	Up to 12,670 European ancestry individuals	Up to 10,352 European ancestry individuals	3p22.2	3	38551902	SCN5A	SCN5A			ENSG00000183873			rs12053903-T	rs12053903	0	12053903	intron_variant	0	0.72	1E-7	7.0	(PR interval)	6.59	[4.16-9.03] % s.d. decrease	Illumina [306060]	N	PR interval	http://www.ebi.ac.uk/efo/EFO_0004462	GCST000561	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	1p36.23	1	7661300	NR	CAMTA1			ENSG00000171735			rs3011925-?	rs3011925	0	3011925	intron_variant	0	NR	3E-6	5.522878745280337				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	1p36.12	1	22411453	NR	AL591122.1 - ZBTB40	ENSG00000279625	ENSG00000184677		44971	17385	rs111724808-?	rs111724808	0	111724808	intergenic_variant	1	NR	4E-7	6.3979400086720375				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	1p32.3	1	53418785	NR	SLC25A3P1			ENSG00000236253			rs1776421-?	rs1776421	0	1776421	intron_variant	0	NR	6E-6	5.221848749616356				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	1p32.3	1	53978192	NR	HNRNPA3P12 - LDLRAD1	ENSG00000219102	ENSG00000203985		2161	29107	rs114147144-?	rs114147144	0	114147144	intergenic_variant	1	NR	3E-6	5.522878745280337				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	1p32.2	1	57190938	NR	DAB1			ENSG00000173406			rs1394397-?	rs1394397	0	1394397	intron_variant	0	NR	3E-6	5.522878745280337				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	1p21.3	1	98006146	NR	MIR137HG			ENSG00000225206			rs77177281-?	rs77177281	0	77177281	intron_variant	0	NR	2E-6	5.698970004336019				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	1q21.2	1	147507700	NR	LINC00624			ENSG00000278811			rs631288-?	rs631288	0	631288	intron_variant	0	NR	3E-6	5.522878745280337				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	2p24.3	2	16051423	NR	AC010145.1, GACAT3			ENSG00000226764, ENSG00000236289			rs55678912-?	rs55678912	0	55678912	intron_variant	0	NR	7E-6	5.154901959985743				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	2p14	2	68158894	NR	AC017083.3, PNO1			ENSG00000273398, ENSG00000115946			rs78556816-?	rs78556816	0	78556816	intron_variant	0	NR	1E-6	6.0				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	2p13.2	2	71460988	DYSF	DYSF			ENSG00000135636			rs56988800-?	rs56988800	0	56988800	intron_variant	0	NR	1E-7	7.0				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	2q24.1	2	155723148	NR	RNU6-546P - LINC01876	ENSG00000206718	ENSG00000226383		392621	288382	rs4664774-?	rs4664774	0	4664774	intergenic_variant	1	NR	3E-6	5.522878745280337				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	2q35	2	215064402	NR	AC072062.1, ABCA12			ENSG00000227769, ENSG00000144452			rs10210200-?	rs10210200	0	10210200	intron_variant	0	NR	2E-6	5.698970004336019				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	3p26.3	3	1088135	CNTN6	RN7SL120P - CNTN6	ENSG00000244169	ENSG00000134115		22260	4441	rs76090503-?	rs76090503	0	76090503	intergenic_variant	1	NR	4E-7	6.3979400086720375				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	3p12.1	3	86495236	NR	LINC02070			ENSG00000241328			rs188655146-?	rs188655146	0	188655146	intron_variant	0	NR	9E-6	5.045757490560675				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	3q21.2	3	124105614	NR	KALRN			ENSG00000160145			rs13067260-?	rs13067260	0	13067260	intron_variant	0	NR	2E-6	5.698970004336019				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	3q21.3	3	126182110	NR	ALDH1L1, ALDH1L1-AS2			ENSG00000144908, ENSG00000246022			rs114542799-?	rs114542799	0	114542799	intron_variant	0	NR	5E-6	5.301029995663981				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
2014-07-23	24324551	Deng X	2013-11-20	PLoS One	www.ncbi.nlm.nih.gov/pubmed/24324551	Genome wide association study (GWAS) of Chagas cardiomyopathy in Trypanosoma cruzi seropositive subjects.	PR interval in Tripanosoma cruzi seropositivity	580 Brazilian ancestry individuals	NA	3q22.3	3	138378692	NR	MRAS			ENSG00000158186			rs1678443-?	rs1678443	0	1678443	intron_variant	0	NR	1E-6	6.0				Affymetrix [5486770] (imputed)	N	PR interval, Trypanosoma cruzi seropositivity	http://www.ebi.ac.uk/efo/EFO_0004462, http://www.ebi.ac.uk/efo/EFO_0005530	GCST002279	Genome-wide genotyping array
