DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	6p21.33	6	31962664	HLA	SKIV2L, SKIV2L, SKIV2L, SKIV2L, SKIV2L, SKIV2L			ENSG00000232616, ENSG00000228896, ENSG00000225737, ENSG00000204351, ENSG00000206353, ENSG00000223493			rs592229-G	rs592229	0	592229	intron_variant	0	0.43	2E-8	7.698970004336019		0.048	[0.030-0.066] unit increase	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	6q22.32	6	126437887	C6orf173	CENPW - MIR588	ENSG00000203760	ENSG00000207632		89012	46744	rs9385399-T	rs9385399	0	9385399	intergenic_variant	1	0.46	2E-10	9.698970004336019		0.055	[0.037-0.073] unit increase	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	9q22.32	9	95606479	PTCH1	AL392185.1 - AL354861.2	ENSG00000229345	ENSG00000228142		153	43675	rs1984119-C	rs1984119	0	1984119	regulatory_region_variant	1	0.26	2E-10	9.698970004336019		0.063	[0.043-0.083] unit decrease	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	12q14.3	12	65966384	HMGA2	HMGA2 - MIR6074	ENSG00000149948	ENSG00000276878		89	57236	rs7970350-T	rs7970350	0	7970350	intergenic_variant	1	0.49	3E-8	7.522878745280337		0.047	[0.029-0.065] unit decrease	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	15q26.1	15	88852395	ACAN	ACAN			ENSG00000157766			rs2280470-A	rs2280470	0	2280470	intron_variant	0	0.36	6E-9	8.221848749616356		0.053	[0.035-0.071] unit increase	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	20q11.22	20	35437976	GDF5	GDF5			ENSG00000125965			rs143384-G	rs143384	0	143384	5_prime_UTR_variant	0	0.44	3E-10	9.522878745280337		0.058	[0.040-0.076] unit increase	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	20q13.13	20	49265430	ZNFX1	ZNFX1			ENSG00000124201			rs1567865-T	rs1567865	0	1567865	intron_variant	0	0.21	1E-9	9.0		0.063	[0.043-0.083] unit increase	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	7p15.3	7	23463355	IGF2BP3	IGF2BP3			ENSG00000136231			rs12534093-A	rs12534093	0	12534093	intron_variant	0	0.221	8E-8	7.096910013008056		0.064	[0.040-0.088] unit decrease	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	3q23	3	141386728	ZBTB38	ZBTB38			ENSG00000177311			rs724016-A	rs724016	0	724016	5_prime_UTR_variant	0	0.453	4E-7	6.3979400086720375		0.044	[0.026-0.062] unit decrease	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	8q24.21	8	129713419	GSDMC	AC103718.1			ENSG00000285108			rs6470764-T	rs6470764	0	6470764	intron_variant	0	0.203	1E-6	6.0		0.054	[0.032-0.076] unit decrease	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2015-07-07	25281659	van der Valk RJ	2014-10-03	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/25281659	A novel common variant in DCST2 is associated with length in early life and height in adulthood.	Infant length	28,238 European ancestry individuals	NA	8q21.13	8	77266249	PEX2	HIGD1AP18 - AC062004.1	ENSG00000253952	ENSG00000254366		252221	132823	rs6473015-A	rs6473015	0	6473015	intergenic_variant	1	0.263	4E-6	5.3979400086720375		0.045	[0.025-0.065] unit decrease	Affymetrix, Illumina [2193675] (imputed)	N	infant body height	http://www.ebi.ac.uk/efo/EFO_0006785	GCST002646	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	2p22.3	2	33302232	LTBP1	LTBP1			ENSG00000049323			rs41464348-T	rs41464348	0	41464348	intron_variant	0	0.35	7E-6	5.154901959985743		0.37	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	2p16.1	2	55884174	EFEMP1	EFEMP1			ENSG00000115380			rs3791675-G	rs3791675	0	3791675	intron_variant	0	0.23	4E-6	5.3979400086720375		0.45	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	3q23	3	141424588	ACPL2, ZBTB38	ZBTB38			ENSG00000177311			rs10513137-A	rs10513137	0	10513137	intron_variant	0	0.26	8E-8	7.096910013008056		0.49	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	6p21.31	6	34270737	HMGA1, C6orf1, NUDT3	AL354740.1			ENSG00000225339			rs6918981-G	rs6918981	0	6918981	intron_variant	0	0.21	2E-8	7.698970004336019		0.55	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	8q12.1	8	56188232	PLAG1	PLAG1			ENSG00000181690			rs13273123-C	rs13273123	0	13273123	intron_variant	0	0.07	3E-6	5.522878745280337		0.75	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	8q24.11	8	117815600	EXT1	EXT1			ENSG00000182197			rs11989122-T	rs11989122	0	11989122	intron_variant	0	0.48	6E-6	5.221848749616356		0.36	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	9p22.3	9	14898163	FREM1	FREM1			ENSG00000164946			rs10961780-G	rs10961780	0	10961780	intron_variant	0	0.33	2E-6	5.698970004336019		0.4	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	9q22.32	9	94552459	FBP2	AL358232.1 - PCAT7	ENSG00000224245	ENSG00000231806		39580	2595	rs16910061-T	rs16910061	0	16910061	intergenic_variant	1	0.14	3E-6	5.522878745280337		0.53	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	17q21.2	17	40890629	KRT23, KRT20	KRT20 - AC004231.1	ENSG00000171431	ENSG00000234477		5402	30801	rs2315504-C	rs2315504	0	2315504	intergenic_variant	1	0.01	8E-6	5.096910013008056		1.9	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	17q23.2	17	61419288	TBX4, TBX2, C17orf82	C17orf82 - TBX4	ENSG00000187013	ENSG00000121075		6008	33116	rs2079795-T	rs2079795	0	2079795	intergenic_variant	1	0.33	3E-6	5.522878745280337		0.4	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	6p21.1	6	44999753	SUPT3H	SUPT3H			ENSG00000196284			rs10948197-C	rs10948197	0	10948197	intron_variant	0	0.34	8E-6	5.096910013008056		0.51	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	9q31.3	9	110183125	PALM2-AKAP2	PALM2-AKAP2 - C9orf152	ENSG00000157654	ENSG00000188959		10613	6923	rs7032940-A	rs7032940	0	7032940	regulatory_region_variant	1	0.21	3E-6	5.522878745280337		1.32	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	12q23.2	12	102119753	NUP37, C12orf48, PMCH	NUP37			ENSG00000075188			rs2292303-C	rs2292303	0	2292303	intron_variant	0	0.30	8E-6	5.096910013008056		0.51	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	12q23.2	12	102332560	IGF1	HELLPAR, LINC02456			ENSG00000281344, ENSG00000283052			rs1520223-C	rs1520223	0	1520223	non_coding_transcript_exon_variant	0	0.26	9E-7	6.045757490560675		0.56	[NR] cm decrease	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2009-12-04	19893584	Kim JJ	2009-11-06	J Hum Genet	www.ncbi.nlm.nih.gov/pubmed/19893584	Identification of 15 loci influencing height in a Korean population.	Height	8,842 Korean ancestry individuals	NA	20q13.32	20	58221728	ANKRD60	ANKRD60			ENSG00000124227			rs4811971-C	rs4811971	0	4811971	intron_variant	0	0.39	6E-6	5.221848749616356		0.7	[NR] cm increase	Affymetrix [334546]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000522	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	4p15.31	4	17796343	LCORL, NCAPG	FAM184B - DCAF16	ENSG00000047662	ENSG00000163257		14831	4312	rs7678436-A	rs7678436	0	7678436	intergenic_variant	1	0.26	8E-15	14.096910013008056		0.09	[0.07-0.11] cm decrease	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	6p21.31	6	34197944	HMGA1	KRT18P9 - CYCSP55	ENSG00000271231	ENSG00000214810		6865	21495	rs7742369-G	rs7742369	0	7742369	TF_binding_site_variant	1	0.14	1E-13	13.0		0.11	[0.08-0.14] cm increase	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	8q12.1	8	56187590	PLAG1	PLAG1			ENSG00000181690			rs7833986-A	rs7833986	0	7833986	intron_variant	0	0.08	8E-10	9.096910013008056		0.12	[0.08-0.16] cm decrease	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	2p16.1	2	55869757	EFEMP1	EFEMP1			ENSG00000115380			rs3791679-A	rs3791679	0	3791679	intron_variant	0	0.25	6E-9	8.221848749616356		0.07	[0.05-0.09] cm increase	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	3q23	3	141418193	ZBTB38	ZBTB38			ENSG00000177311			rs9825379-A	rs9825379	0	9825379	intron_variant	0	0.24	6E-9	8.221848749616356		0.07	[0.05-0.09] cm increase	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	2q37.1	2	232212354	DIS3L2	DIS3L2			ENSG00000144535			rs7571816-A	rs7571816	0	7571816	intron_variant	0	0.45	9E-9	8.045757490560675		0.06	[0.04-0.08] cm increase	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	9q34.3	9	136229894	QSOX2, LHX3	QSOX2			ENSG00000165661			rs12338076-C	rs12338076	0	12338076	intron_variant	0	0.34	2E-8	7.698970004336019		0.06	[0.04-0.08] cm increase	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
2010-03-25	20189936	Okada Y	2010-02-26	Hum Mol Genet	www.ncbi.nlm.nih.gov/pubmed/20189936	A genome-wide association study in 19 633 Japanese subjects identified LHX3-QSOX2 and IGF1 as adult height loci.	Height	19,633 Japanese ancestry individuals	NA	12q23.2	12	102405820	IGF1	IGF1, LINC02456			ENSG00000017427, ENSG00000283052			rs5742692-G	rs5742692	0	5742692	intron_variant	0	0.27	4E-8	7.3979400086720375		0.07	[0.05-0.09] cm decrease	Illumina [420885]	N	body height	http://www.ebi.ac.uk/efo/EFO_0004339	GCST000611	Genome-wide genotyping array
