DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-10-17	29942513	Penney ME	2018-06-13	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/29942513	Associations of single nucleotide polymorphisms with mucinous colorectal cancer: genome-wide common variant and gene-based rare variant analyses.	Mucinous adenocarcinoma in colorectal cancer	57 European ancestry cases, 448 European ancestry controls	NA	9q34.11	9	129176634	NR	IER5L, AL158151.3			ENSG00000188483, ENSG00000268050			rs1075650-G	rs1075650	0	1075650	3_prime_UTR_variant	0	NR	4E-6	5.3979400086720375	(univariable, recessive)	4.721	[2.403-9.052]	Illumina [729373]	N	colorectal cancer, colorectal mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0005842, http://www.ebi.ac.uk/efo/EFO_0009361	GCST006411	Genome-wide genotyping array
2018-10-17	29942513	Penney ME	2018-06-13	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/29942513	Associations of single nucleotide polymorphisms with mucinous colorectal cancer: genome-wide common variant and gene-based rare variant analyses.	Mucinous adenocarcinoma in colorectal cancer	57 European ancestry cases, 448 European ancestry controls	NA	6p25.3	6	1294916	NR	AL033381.1 - FOXQ1	ENSG00000176515	ENSG00000164379		189970	17524	rs6596805-G	rs6596805	0	6596805	intergenic_variant	1	NR	6E-6	5.221848749616356	(univariable, recessive)	3.862	[2.139-6.908]	Illumina [729373]	N	colorectal cancer, colorectal mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0005842, http://www.ebi.ac.uk/efo/EFO_0009361	GCST006411	Genome-wide genotyping array
2018-10-17	29942513	Penney ME	2018-06-13	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/29942513	Associations of single nucleotide polymorphisms with mucinous colorectal cancer: genome-wide common variant and gene-based rare variant analyses.	Mucinous adenocarcinoma in colorectal cancer	57 European ancestry cases, 448 European ancestry controls	NA	12p12.1	12	23683278	NR	SOX5			ENSG00000134532			rs11047047-G	rs11047047	0	11047047	intron_variant	0	NR	6E-6	5.221848749616356	(univariable, recessive)	3.734	[2.104-6.613]	Illumina [729373]	N	colorectal cancer, colorectal mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0005842, http://www.ebi.ac.uk/efo/EFO_0009361	GCST006411	Genome-wide genotyping array
2018-10-17	29942513	Penney ME	2018-06-13	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/29942513	Associations of single nucleotide polymorphisms with mucinous colorectal cancer: genome-wide common variant and gene-based rare variant analyses.	Mucinous adenocarcinoma in colorectal cancer	57 European ancestry cases, 448 European ancestry controls	NA	10q23.31	10	88820573	NR	LIPM - ANKRD22	ENSG00000173239	ENSG00000152766		27	1559	rs1661281-T	rs1661281	0	1661281	regulatory_region_variant	1	NR	6E-6	5.221848749616356	(univariable, recessive)	5.284	[2.518-10.764]	Illumina [729373]	N	colorectal cancer, colorectal mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0005842, http://www.ebi.ac.uk/efo/EFO_0009361	GCST006411	Genome-wide genotyping array
2018-10-17	29942513	Penney ME	2018-06-13	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/29942513	Associations of single nucleotide polymorphisms with mucinous colorectal cancer: genome-wide common variant and gene-based rare variant analyses.	Mucinous adenocarcinoma in colorectal cancer	57 European ancestry cases, 448 European ancestry controls	NA	15q13.3	15	31064935	NR	TRPM1, TRPM1			ENSG00000134160, ENSG00000274965			rs919001-A	rs919001	0	919001	intron_variant	0	NR	7E-6	5.154901959985743	(univariable, recessive)	3.913	[2.134-7.077]	Illumina [729373]	N	colorectal cancer, colorectal mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0005842, http://www.ebi.ac.uk/efo/EFO_0009361	GCST006411	Genome-wide genotyping array
2018-10-17	29942513	Penney ME	2018-06-13	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/29942513	Associations of single nucleotide polymorphisms with mucinous colorectal cancer: genome-wide common variant and gene-based rare variant analyses.	Mucinous adenocarcinoma in colorectal cancer	57 European ancestry cases, 448 European ancestry controls	NA	12p13.2	12	11809639	NR	ETV6			ENSG00000139083			rs7314811-C	rs7314811	0	7314811	intron_variant	0	NR	3E-6	5.522878745280337	(univariable, co-dominant)	5.974	[2.803-12.805]	Illumina [729373]	N	colorectal cancer, colorectal mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0005842, http://www.ebi.ac.uk/efo/EFO_0009361	GCST006411	Genome-wide genotyping array
2018-10-17	29942513	Penney ME	2018-06-13	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/29942513	Associations of single nucleotide polymorphisms with mucinous colorectal cancer: genome-wide common variant and gene-based rare variant analyses.	Mucinous adenocarcinoma in colorectal cancer	57 European ancestry cases, 448 European ancestry controls	NA	12p13.2	12	11812006	NR	ETV6			ENSG00000139083			rs16907305-A	rs16907305	0	16907305	intron_variant	0	NR	8E-6	5.096910013008056	(univariable, co-dominant)	5.55	[2.611-11.857]	Illumina [729373]	N	colorectal cancer, colorectal mucinous adenocarcinoma	http://www.ebi.ac.uk/efo/EFO_0005842, http://www.ebi.ac.uk/efo/EFO_0009361	GCST006411	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	4q31.23	4	149751362	intergenic	IQCM			ENSG00000234828			rs17026425-?	rs17026425	0	17026425	intron_variant	0		7E-7	6.154901959985743	(overall survival)	5.06	[2.67-9.60]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	4q13.3	4	74821455	intergenic	BTC - HSPE1P23	ENSG00000174808	ENSG00000250356		26769	96367	rs6854845-?	rs6854845	0	6854845	intergenic_variant	1		9E-7	6.045757490560675	(overall survival)	4.12	[2.34-7.26]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	5q13.1	5	67999079	intergenic	AC106798.1 - AC010376.1	ENSG00000250421	ENSG00000253801		96479	88082	rs157411-?	rs157411	0	157411	regulatory_region_variant	1		2E-6	5.698970004336019	(overall survival)	2.89	[1.86-4.47]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	8q24.22	8	131922291	EFR3A	EFR3A			ENSG00000132294			rs7004484-?	rs7004484	0	7004484	intron_variant	0		2E-6	5.698970004336019	(overall survival)	2.79	[1.83-4.25]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	15q23	15	67967670	intergenic	AC009292.2 - AC022254.1	ENSG00000259410	ENSG00000261702		93804	6721	rs338389-?	rs338389	0	338389	intergenic_variant	1		3E-6	5.522878745280337	(overall survival)	3.4	[2.04-5.67]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	10p15.3	10	791467	intergenic	AL157709.1 - LARP4B	ENSG00000231601	ENSG00000107929		46509	15447	rs1555895-?	rs1555895	0	1555895	intergenic_variant	1		3E-6	5.522878745280337	(overall survival)	2.94	[1.85-4.55]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	2q31.3	2	180594207	intergenic	AC009478.1			ENSG00000225258			rs16867335-?	rs16867335	0	16867335	intron_variant	0		4E-6	5.3979400086720375	(overall survival)	3.27	[1.98-5.42]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	6p25.1	6	6786192	intergenic	AL136361.1 - BTF3P7	ENSG00000224532	ENSG00000219986		26901	8723	rs1573948-?	rs1573948	0	1573948	regulatory_region_variant	1		4E-6	5.3979400086720375	(overall survival)	2.71	[1.77-4.15]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	15q14	15	37837578	intergenic	AC016304.1 - TMCO5A	ENSG00000243122	ENSG00000166069		346475	84361	rs10152207-?	rs10152207	0	10152207	regulatory_region_variant	1		5E-6	5.301029995663981	(overall survival)	3.06	[1.90-4.93]	Illumina [729737]	N	rectum cancer, overall survival	http://www.ebi.ac.uk/efo/EFO_1000657, http://www.ebi.ac.uk/efo/EFO_0000638	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	10q25.3	10	113528742	intergenic	PPIAP39 - HABP2	ENSG00000230018	ENSG00000148702		45629	22095	rs1570271-?	rs1570271	0	1570271	intergenic_variant	1		1E-7	7.0	(disease-free survival)	3.66	[2.26-5.94]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	5q33.3	5	159821007	AC011343.1	LINC01847			ENSG00000253311			rs17057166-?	rs17057166	0	17057166	intron_variant	0		2E-7	6.698970004336019	(disease-free survival)	5.56	[2.91-10.64]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	5q35.2	5	173704454	intergenic	LINC01942			ENSG00000253428			rs4868304-?	rs4868304	0	4868304	intron_variant	0		3E-7	6.522878745280337	(disease-free survival)	2.91	[1.94-4.37]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	4q13.3	4	74821455	intergenic	BTC - HSPE1P23	ENSG00000174808	ENSG00000250356		26769	96367	rs6854845-?	rs6854845	0	6854845	intergenic_variant	1		6E-7	6.221848749616356	(disease-free survival)	3.31	[2.07-5.30]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	6p25.2	6	3294794	SLC22A23	PSMG4, SLC22A23			ENSG00000180822, ENSG00000137266			rs4959799-?	rs4959799	0	4959799	intron_variant	0		5E-6	5.301029995663981	(disease-free survival)	3.5	[2.05-5.99]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	9q21.31	9	79445613	intergenic	CHCHD2P9 - LNCARSR	ENSG00000186940	ENSG00000233086		53854	60191	rs11138220-?	rs11138220	0	11138220	intergenic_variant	1		8E-6	5.096910013008056	(disease-free survival)	2.76	[1.77-4.31]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	7p21.1	7	19121274	intergenic	AC003986.3			ENSG00000236536			rs10275272-?	rs10275272	0	10275272	intron_variant	0		8E-6	5.096910013008056	(disease-free survival)	3.19	[1.92-5.31]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	11q13.3	11	70153146	ANO1	ANO1			ENSG00000131620			rs3781663-?	rs3781663	0	3781663	intron_variant	0		8E-6	5.096910013008056	(disease-free survival)	2.24	[1.57-3.19]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2016-01-30	25866641	Xu W	2015-03-19	Biomark Res	www.ncbi.nlm.nih.gov/pubmed/25866641	A genome wide association study on Newfoundland colorectal cancer patients' survival outcomes.	Survival in rectal cancer	171 European ancestry cases	NA	10q26.3	10	131698817	intergenic	TCERG1L - LINC01164	ENSG00000176769	ENSG00000189275		387096	73581	rs9419702-?	rs9419702	0	9419702	intergenic_variant	1		9E-6	5.045757490560675	(disease-free survival)	2.54	[1.68-3.83]	Illumina [729737]	N	disease free survival, rectum cancer	http://www.ebi.ac.uk/efo/EFO_0000409, http://www.ebi.ac.uk/efo/EFO_1000657	GCST002821	Genome-wide genotyping array
2019-03-28	30738427	Penney ME	2019-02-09	BMC Cancer	www.ncbi.nlm.nih.gov/pubmed/30738427	A genome-wide association study identifies single nucleotide polymorphisms associated with time-to-metastasis in colorectal cancer.	Metastasis in stage I-III microsatellite instability low/stable colorectal cancer (time to event)	379 European ancestry cases	NA	20p12.1	20	16208618	NR	MACROD2 - PPIAP17	ENSG00000172264	ENSG00000225622		155421	15132	rs2327990-T	rs2327990	0	2327990	intergenic_variant	1	NR	3E-10	9.522878745280337	(Cox proportional hazards regression model)	21.97	[8.42-57.33]	Illumina [810622]	N	metastasis measurement, metastatic colorectal cancer, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0007675, http://www.ebi.ac.uk/efo/EFO_1001480, http://www.ebi.ac.uk/efo/EFO_0008336	GCST007434	Genome-wide genotyping array
2019-03-28	30738427	Penney ME	2019-02-09	BMC Cancer	www.ncbi.nlm.nih.gov/pubmed/30738427	A genome-wide association study identifies single nucleotide polymorphisms associated with time-to-metastasis in colorectal cancer.	Metastasis in stage I-III microsatellite instability low/stable colorectal cancer (time to event)	379 European ancestry cases	NA	3q22.2	3	134794514	NR	EPHB1			ENSG00000154928			rs11918092-C	rs11918092	0	11918092	intron_variant	0	NR	5E-9	8.301029995663981	(Cox proportional hazards regression model)	216.98	[35.64-1321.13]	Illumina [810622]	N	metastasis measurement, metastatic colorectal cancer, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0007675, http://www.ebi.ac.uk/efo/EFO_1001480, http://www.ebi.ac.uk/efo/EFO_0008336	GCST007434	Genome-wide genotyping array
2019-03-28	30738427	Penney ME	2019-02-09	BMC Cancer	www.ncbi.nlm.nih.gov/pubmed/30738427	A genome-wide association study identifies single nucleotide polymorphisms associated with time-to-metastasis in colorectal cancer.	Metastasis in stage I-III microsatellite instability low/stable colorectal cancer (time to event)	379 European ancestry cases	NA	3p14.2	3	59944946	NR	FHIT			ENSG00000189283			rs2366964-C	rs2366964	0	2366964	intron_variant	0	NR	5E-9	8.301029995663981	(Cox proportional hazards regression model)	41.19	[11.81-143.66]	Illumina [810622]	N	metastasis measurement, metastatic colorectal cancer, disease progression measurement	http://www.ebi.ac.uk/efo/EFO_0007675, http://www.ebi.ac.uk/efo/EFO_1001480, http://www.ebi.ac.uk/efo/EFO_0008336	GCST007434	Genome-wide genotyping array
